"movieId,""title"",""genres""";
"120921,""Miss Zombie (2013)"",""Horror""";
"120928,""Lullaby (2014)"",""Drama""";
"120930,""Over Your Dead Body (2014)"",""Horror""";
"120932,""A Walk in the Old City of Warsaw (1958)"",""Documentary""";
"120934,""Korengal (2014)"",""Documentary|War""";
"120936,""The Hire: Powder Keg (2001)"",""Action""";
"120938,""The Hire: Chosen (2001)"",""Action""";
"120940,""The Hire: Ambush (2001)"",""Action""";
"120942,""The Hire: Ticker (2002)"",""Action|Adventure""";
"120944,""The Hire: Beat the Devil (2002)"",""Action|Adventure|Comedy""";
"120946,""The Hire: Hostage (2002)"",""Action|Adventure|Crime|Thriller""";
"120948,""Pancho, the Millionaire Dog (2014)"",""Children|Comedy""";
"120952,""Filly Brown (2012)"",""Drama""";
"121003,""Winter of Discontent (2012)"",""Drama""";
"121005,""The Nautical Chart (2007)"",""Adventure""";
"121009,""All Relative (2014)"",""Comedy|Drama|Romance""";
"121011,""Imagine I'm Beautiful (2014)"",""Drama""";
"121017,""The Gentleman from Epsom (1962)"",""Comedy|Crime""";
"121019,""The Great Spy Chase (1964)"",""Action|Comedy|Thriller""";
"121021,""Taxi for Tobruk (1961)"",""Drama|War""";
"121023,""Viy (2014)"",""Adventure|Fantasy|Mystery|Thriller""";
"121025,""Excuse Me Darling, But Lucas Loved Me (1997)"",""Comedy""";
"121027,""Stay (2013)"",""Drama""";
"121029,""No Distance Left to Run (2010)"",""Documentary""";
"121031,""Santos (2008)"",""Adventure|Comedy|Fantasy|Romance""";
"121033,""A Patriotic Man (2013)"",""Comedy|Drama""";
"121035,""Houdini (2014)"",""Drama""";
"121039,""A Night for Dying Tigers (2010)"",""Drama""";
"121047,""Hedda Gabler (1963)"",""Drama""";
"121053,""Angele (1934)"",""Drama""";
"121055,""Harvest (1937)"",""Drama""";
"121057,""The Well-Digger's Daughter (1940)"",""Comedy|Drama|Romance""";
"121059,""Topaze (1951)"",""Comedy""";
"121061,""Manon of the Spring (1952)"",""Drama""";
"121063,""The House on 56th Street (1933)"",""Drama""";
"121097,""To Grandmother's House We Go (1992)"",""Adventure|Children|Comedy""";
"121099,""101 Dalmatians II: Patch's London Adventure (2003)"",""Animation|Children""";
"121101,""Riptide (1949)"",""Drama""";
"121103,""Justin Bieber: Never Say Never (2011)"",""Documentary""";
"121111,""V (1983)"",""Drama|Sci-Fi""";
"121113,""Shriek If You Know What I Did Last Friday the Thirteenth (2000)"",""Comedy|Horror""";
"121115,""Tarzan (2013)"",""Adventure|Animation|Children|Drama""";
"121117,""Highlander: The Source (2007)"",""Action|Adventure|Fantasy|Sci-Fi""";
"121119,""North and South, Book I (1985)"",""Drama|Romance|War""";
"121122,""Seed (2006)"",""Horror""";
"121126,""The Car (1977)"",""Horror|Mystery|Thriller""";
"121129,""The Hungover Games (2014)"",""Comedy""";
"121133,""Ishq (1997)"",""Action|Comedy|Drama|Musical|Romance""";
"121135,""Nurse 3D (2013)"",""Horror|Thriller""";
"121137,""Wrong Turn 5: Bloodlines (2012)"",""Horror|Thriller""";
"121139,""How the West Was Fun (1994)"",""Children|Western""";
"121141,""A Cry in the Wild (1990)"",""Action|Adventure|Thriller""";
"121143,""Flu (2013)"",""Action|Drama|Sci-Fi""";
"121145,""McCullin (2012)"",""Documentary""";
"121148,""The Fox & the Child (2007)"",""Adventure|Children|Drama""";
"121150,""Lili's Apron (2004)"",""Comedy""";
"121152,""The White Haired Witch of Lunar Kingdom (2014)"",""Action|Fantasy""";
"121155,""Kevin Hart: Let Me Explain (2013)"",""Comedy|Documentary""";
"121159,""V: The Final Battle (1984)"",""Action|Sci-Fi""";
"121161,""Tactical Force (2011)"",""Action|Comedy|Crime|Thriller""";
"121167,""Prowl (2010)"",""Horror""";
"121169,""The Duke of Burgundy (2014)"",""Drama""";
"121171,""Red Army (2014)"",""Documentary""";
"121173,""Must Have Been Love (2012)"",""Drama|Romance""";
"121184,""Save the Last Dance 2 (2006)"",""Drama|Romance""";
"121190,""When in Rome (2002)"",""Children|Comedy""";
"121192,""The Expelled (2010)"",""Horror|Thriller""";
"121194,""Tyler Perry's The Single Moms Club (2014)"",""Comedy|Drama""";
"121196,""Nothing Left to Fear (2013)"",""Horror""";
"121202,""Hansel & Gretel (2007)"",""Drama|Fantasy|Horror|Mystery|Thriller""";
"121205,""Nine Lives (2002)"",""Horror|Thriller""";
"121211,""Major Movie Star (2008)"",""Adventure|Comedy|Drama|War""";
"121221,""Sabata (1969)"",""Action|Western""";
"121225,""I Am Ali (2014)"",""Documentary""";
"121227,""Supermensch: The Legend of Shep Gordon (2013)"",""Documentary""";
"121231,""It Follows (2014)"",""Horror""";
"121233,""Take a Girl Like You (1970)"",""Comedy|Drama|Romance""";
"121235,""The Anomaly (2014)"",""Action|Sci-Fi|Thriller""";
"121237,""Sinbad: The Fifth Voyage (2014)"",""Action|Adventure|Fantasy""";
"121239,""A Life in Dirty Movies (2013)"",""Documentary""";
"121241,""Sweeney Todd: The Demon Barber of Fleet Street (1982)"",""Drama|Horror|Musical|Thriller""";
"121243,""Touchback (2011)"",""Children|Drama|Fantasy""";
"121247,""Wishmaster 3: Beyond the Gates of Hell (2001)"",""Fantasy|Horror""";
"121249,""The Magical Legend of the Leprechauns (1999)"",""Adventure|Children|Comedy|Fantasy|Romance""";
"121253,""The Town that Dreaded Sundown (2014)"",""Horror|Thriller""";
"121255,""White Elephant (2012)"",""Drama""";
"121259,""The Tattooist (2007)"",""Horror|Thriller""";
"121271,""Sometimes They Come Back... Again (1996)"",""Horror""";
"121275,""Highway to Hell (1991)"",""Action|Comedy|Fantasy|Horror""";
"121279,""Little Lord Fauntleroy (1980)"",""Children|Drama|Romance""";
"121288,""The Power and the Glory (1961)"",""Drama""";
"121290,""The Girl from Nagasaki (2013)"",""Drama|Romance""";
"121294,""Man Exposed (2006)"",""Comedy|Drama""";
"121296,""All Fall Down (1962)"",""Drama""";
"121298,""Over My Dead Body (1995)"",""Comedy|Fantasy|Romance""";
"121300,""Run If You Can (2010)"",""Drama""";
"121302,""Someone's Gaze (2013)"",""Animation""";
"121304,""Time Freak (2011)"",""Comedy|Sci-Fi""";
"121306,""Above Us Only Sky (2011)"",""Drama""";
"121308,""Goodbye to Language 3D (2014)"",""Drama""";
"121310,""The Perfect World of Kai (2007)"",""Animation|Drama""";
"121312,""Planet of Dinosaurs (1977)"",""Drama|Sci-Fi""";
"121318,""The Hatchet Man (1932)"",""Crime|Drama""";
"121320,""Twelve Angry Men (1963)"",""Drama""";
"121322,""The Final Girl (2010)"",""Drama""";
"121324,""Dot and the Whale (1986)"",""Animation|Children""";
"121326,""The Blood of Fu Manchu (1968)"",""Adventure|Crime|Horror""";
"121338,""Carry on Cabby (1963)"",""Adventure|Comedy|Romance""";
"121340,""Carry on Behind (1975)"",""Comedy""";
"121342,""Carry on Cruising (1962)"",""Comedy|Romance""";
"121352,""Never a Dull Moment (1968)"",""Children|Comedy|Crime""";
"121366,""Get a Horse! (2013)"",""Animation|Children|Comedy""";
"121370,""Happy New Year (2014)"",""Action|Comedy|Crime|Drama|Musical|Romance""";
"121372,""Bill Burr: Let It Go (2010)"",""Comedy""";
"121374,""Bill Burr: Why Do I Do This? (2008)"",""Comedy""";
"121376,""Pride of the Bowery (1940)"",""Comedy|Drama""";
"121382,""Jack the Giant Killer (2013)"",""Action|Fantasy""";
"121390,""Lost Boundaries (1949)"",""Drama""";
"121403,""Elvis and Me (1988)"",""Drama|Romance""";
"121407,""Child of Rage (1992)"",""Drama|Mystery""";
"121413,""Picture This (2008)"",""Comedy|Drama|Romance""";
"121415,""Going Straight (1916)"",""Crime|Drama""";
"121426,""The Face of Marble (1946)"",""Horror""";
"121432,""The Man Who Shook the Hand of Vicente Fernandez (2012)"",""Comedy|Drama|Western""";
"121436,""The Squeeze (1987)"",""Action|Comedy|Crime|Romance|Thriller""";
"121451,""Will (2012)"",""Children|Drama""";
"121457,""Switching Goals (1999)"",""Children|Comedy""";
"121463,""The End (2012)"",""Drama|Sci-Fi|Thriller""";
"121467,""Shark Attack (1999)"",""Action|Horror""";
"121469,""Killer Movie (2008)"",""Comedy|Horror|Mystery|Thriller""";
"121473,""Sex and the Single Girl (1964)"",""Comedy|Romance""";
"121477,""Python (2000)"",""Comedy|Horror|Sci-Fi|Thriller""";
"121481,""Grave Halloween (2013)"",""Horror""";
"121483,""At the Devil's Door (2014)"",""Horror""";
"121485,""Reaching for the Moon (2013)"",""Drama|Romance""";
"121487,""Beneath the Harvest Sky (2013)"",""Drama""";
"121489,""Hotel Very Welcome (2007)"",""Comedy|Drama""";
"121491,""Off Beat (2004)"",""Drama|Romance""";
"121493,""Love, Money, Love (2000)"",""Drama|Romance""";
"121495,""Garbage Prince (2011)"",""Comedy|Drama|Romance""";
"121545,""Lisztomania (1975)"",""Comedy|Fantasy|Musical""";
"121575,""The Magnificent Gladiator (1964)"",""Action|Adventure|Drama""";
"121581,""Blablablá (1975)"",""(no genres listed)""";
"121583,""The Uninvited Guest (2004)"",""Drama|Horror|Mystery|Thriller""";
"121586,""Paradise (2013)"",""Romance""";
"121588,""The (Dead Mothers) Club (2014)"",""Documentary""";
"121590,""Confessor Caressor (1989)"",""(no genres listed)""";
"121592,""The Studio Murder Mystery (1932)"",""Mystery""";
"121594,""Midnight Mary (1933)"",""Crime|Drama|Romance""";
"121596,""Born to Fight (2011)"",""Action|Children|Drama""";
"121598,""Goofy Movies Number One (1933)"",""Comedy""";
"121600,""Bosko's Parlor Pranks (1934)"",""Animation""";
"121604,""Tapia (2013)"",""Documentary""";
"121612,""Trapped in the Closet: Chapters 23-33 (2012)"",""Comedy|Crime|Drama|Musical""";
"121614,""Three Brave Men (1956)"",""Drama""";
"121618,""The Great Gatsby (1926)"",""Drama""";
"121632,""Merlusse (1938)"",""Comedy|Drama""";
"121634,""Open Heart (2013)"",""Documentary""";
"121644,""The Gift of Love (1978)"",""Drama|Romance""";
"121650,""The Loyal 47 Ronin (1958)"",""Drama""";
"121677,""The Spiritual Boxer (1975)"",""Action|Comedy|Drama""";
"121693,""The Lone Ranger (1938)"",""Western""";
"121699,""Katt Williams: Priceless: Afterlife (2014)"",""Comedy""";
"121703,""Take a Giant Step (1959)"",""Drama""";
"121715,""Sebastian Maniscalco: What's Wrong with People? (2012)"",""Comedy""";
"121727,""Samurai Vendetta (1959)"",""Action|Drama""";
"121729,""The Challenge (1970)"",""Drama|War""";
"121733,""Newcastle (2008)"",""Drama""";
"121735,""Mr. Denning Drives North (1952)"",""Crime|Drama|Mystery""";
"121741,""The Cheat (1950)"",""Drama""";
"121763,""Without Lying Down: Frances Marion and the Power of Women in Hollywood (2000)"",""Documentary""";
"121767,""See You Tomorrow, Everyone (2013)"",""Drama""";
"121777,""Rebirth (2011)"",""Documentary""";
"121781,""Stuart Little 3: Call of the Wild (2005)"",""Animation|Children|Comedy|Fantasy""";
"121785,""The Substitute 2: School's Out (1998)"",""Action|Thriller""";
"121792,""Snow Queen (2002)"",""Adventure|Children|Fantasy""";
"121797,""The Old Maid (1939)"",""Drama""";
"121815,""Pink Saris (2010)"",""Documentary|Drama""";
"121821,""The Dancer (2011)"",""Drama|Romance""";
"121825,""Witch's Night Out (1978)"",""Animation|Children""";
"121831,""The Seventh Sin (1957)"",""Drama""";
"121841,""Mantle (2005)"",""Documentary""";
"121845,""Onibi: The Fire Within (1997)"",""Drama|Thriller""";
"121849,""Long Day's Journey Into Night (1987)"",""Drama""";
"121857,""Too Tough to Die: A Tribute to Johnny Ramone (2006)"",""Documentary""";
"121863,""Without Pity (1948)"",""Crime|Drama""";
"121873,""The Man in Possession (1931)"",""Comedy""";
"121875,""Submarine (1928)"",""Action|Drama""";
"121877,""Two Loves (1961)"",""Drama""";
"121879,""Method to the Madness of Jerry Lewis (2011)"",""Documentary""";
"121889,""The Four Feathers (1929)"",""Adventure|Drama|Romance|War""";
"121917,""The Green Years (1963)"",""Drama""";
"121929,""Looking Forward (1933)"",""Drama""";
"121931,""Passion Flower (1930)"",""Drama""";
"121965,""The Boys (1962)"",""Crime|Drama""";
"121973,""Jungle Man-Eaters (1954)"",""Adventure""";
"121985,""Princess and the Pony (2011)"",""Children|Drama""";
"121993,""Night Court (1932)"",""Crime|Film-Noir|Thriller""";
"121999,""Valley of Head Hunters (1953)"",""Adventure""";
"122011,""Voodoo Tiger (1952)"",""Adventure""";
"122015,""Sergio (2009)"",""Documentary""";
"122029,""The Hound of the Baskervilles (2002)"",""Adventure|Drama|Horror|Mystery""";
"122037,""The Bone Snatcher (2003)"",""Horror|Sci-Fi""";
"122041,""Trust Me (2013)"",""Comedy|Drama""";
"122045,""The Time of Their Lives (1946)"",""Comedy|Fantasy|Romance|Thriller""";
"122048,""The Message (2009)"",""Crime|Drama|Thriller|War""";
"122058,""Spring is Here (1930)"",""Comedy|Musical|Romance""";
"122062,""The Elephant Man (1982)"",""Drama""";
"122086,""The Heavy (2010)"",""Action|Thriller""";
"122092,""Guy X (2005)"",""Comedy|War""";
"122096,""Tell Them Willie Boy is Here (1969)"",""Drama|Western""";
"122100,""The Sea Chase (1955)"",""Action|Drama|War""";
"122104,""Kevin Hart: Seriously Funny (2010)"",""Comedy""";
"122110,""Winnetou: The Red Gentleman (1964)"",""Adventure|Western""";
"122127,""One Husband Too Many (2010)"",""Comedy|Romance""";
"122129,""Scooby-Doo! Camp Scare (2010)"",""Adventure|Animation|Children|Comedy|Mystery""";
"122131,""Half of a Yellow Sun (2013)"",""Drama|Romance""";
"122143,""Men to Kiss (2012)"",""Comedy|Romance""";
"122145,""Little Fridolf Becomes a Grandfather (1957)"",""Comedy""";
"122147,""Beck - Familjen (2015)"",""Crime|Mystery|Thriller""";
"122151,""The Stranger's Return (1933)"",""Comedy|Drama""";
"122155,""Weary River (1929)"",""Drama|Romance""";
"122157,""Koran by Heart (2011)"",""Documentary""";
"122159,""The Affairs of Martha (1942)"",""Comedy|Romance""";
"122197,""Paradise for Three (1938)"",""Comedy|Romance""";
"122199,""The Feathered Serpent (1948)"",""Comedy|Crime|Horror|Mystery|Thriller""";
"122210,""Jim Norton: Please Be Offended (2012)"",""Comedy""";
"122216,""The Secret of Dr. Kildare (1939)"",""Drama""";
"122218,""The Sky Dragon (1949)"",""Adventure|Comedy|Crime|Mystery|Thriller""";
"122220,""The Man Without a Map (1968)"",""Mystery""";
"122228,""PT 109 (1963)"",""Drama|War""";
"122230,""Noah's Ark (1999)"",""Adventure|Drama|Romance""";
"122240,""Mister Magoo's Christmas Carol (1962)"",""Animation|Children|Comedy|Drama|Fantasy|Musical""";
"122246,""Tooth Fairy 2 (2012)"",""Children|Comedy""";
"122250,""In Name Only (1939)"",""Drama|Romance""";
"122254,""Love's Kitchen (2011)"",""Comedy|Drama|Romance""";
"122258,""They Call Me Renegade (1987)"",""Action|Adventure|Comedy|Western""";
"122260,""The Diary of Anne Frank (2009)"",""Drama|War""";
"122264,""Knights (1993)"",""Action|Adventure|Sci-Fi""";
"122266,""The Chatterley Affair (2006)"",""Drama|Romance""";
"122272,""The Last Wagon (1956)"",""Action|Adventure|Drama|Western""";
"122278,""Ping Pong Summer (2014)"",""Comedy""";
"122280,""Sabretooth (2002)"",""Action|Adventure|Horror|Sci-Fi|Thriller""";
"122282,""Pride and Prejudice (1980)"",""Comedy|Drama|Romance""";
"122284,""Sometimes They Come Back... for More (1998)"",""Horror""";
"122288,""The Captains (2011)"",""Documentary|Sci-Fi""";
"122290,""Homeboy (1988)"",""Drama|Romance""";
"122292,""Merlin's Apprentice (2006)"",""Adventure|Fantasy""";
"122294,""The Siege of Firebase Gloria (1989)"",""Action|Drama|War""";
"122300,""The Land Before Time VII: The Stone of Cold Fire (2000)"",""Adventure|Animation|Children|Fantasy""";
"122302,""The Amazing Dr. Clitterhouse (1938)"",""Crime|Drama|Film-Noir""";
"122306,""The Violent Kind (2010)"",""Horror""";
"122308,""Ricky Gervais: Out of England - The Stand-Up Special (2008)"",""Comedy""";
"122310,""Man of the East (1972)"",""Action|Comedy|Western""";
"122315,""Winnetou: The Last Shot (1965)"",""Action|Adventure|Western""";
"122319,""Ice Soldiers (2013)"",""Action|Sci-Fi""";
"122321,""Maniac (1934)"",""Horror""";
"122325,""The Key (1983)"",""Drama""";
"122335,""The Land Before Time IX: Journey to the Big Water (2002)"",""Adventure|Animation|Children""";
"122343,""Shock (1946)"",""Film-Noir|Thriller""";
"122359,""Lost in the Desert (1969)"",""Adventure|Drama|Thriller""";
"122371,""Let the Good Times Roll (1973)"",""Documentary""";
"122373,""The Vanishing American (1925)"",""Western""";
"122393,""Sam Peckinpah's West: Legacy of a Hollywood Renegade (2004)"",""Documentary""";
"122397,""The White Sister (1923)"",""Drama|Romance""";
"122409,""Two Times Lotte (1950)"",""Children|Comedy""";
"122413,""The Land Before Time VIII: The Big Freeze (2001)"",""Adventure|Animation|Children""";
"122421,""The Six Million Dollar Man (1973)"",""Adventure|Sci-Fi""";
"122423,""The Love Letter (1998)"",""Fantasy|Romance""";
"122425,""The Land Before Time X: The Great Longneck Migration (2003)"",""Adventure|Animation|Children""";
"122441,""Tales That Witness Madness (1973)"",""Comedy|Horror|Mystery|Sci-Fi""";
"122458,""Supernova (2005)"",""Action|Drama|Sci-Fi""";
"122478,""Peter and Vandy (2009)"",""Comedy|Drama|Romance""";
"122480,""Hercules and the Amazon Women (1994)"",""Action|Adventure|Fantasy|Sci-Fi""";
"122490,""Wicked Blood (2014)"",""Action|Drama|Thriller""";
"122495,""Killer Pad (2008)"",""Comedy|Horror""";
"122501,""The Indian Fighter (1955)"",""Action|Adventure|Drama|Western""";
"122519,""The Search for Santa Paws (2010)"",""Adventure|Children""";
"122547,""Jim Thorpe -- All-American (1951)"",""Drama""";
"122569,""Non-Stop (2013)"",""Drama|Mystery|Thriller""";
"122575,""Rough Riders (1997)"",""Drama""";
"122593,""The Underneath (2013)"",""Horror|Sci-Fi|Thriller""";
"122595,""The Deep Six (1958)"",""Drama|War""";
"122623,""Oliver Twist (1982)"",""Crime|Drama""";
"122625,""Pretty Devils (2000)"",""Comedy|Drama""";
"122683,""Nancy Drew and the Hidden Staircase (1939)"",""Comedy|Crime|Mystery""";
"122693,""Nancy Drew: Detective (1938)"",""Comedy|Mystery""";
"122699,""The Little Rascals Save the Day (2014)"",""Comedy""";
"122711,""Oliver Twist (1999)"",""(no genres listed)""";
"122733,""Mosquito Squadron (1969)"",""Action""";
"122735,""Night of Dark Shadows (1971)"",""Drama|Horror|Mystery|Romance|Thriller""";
"122749,""The Thirteen Assassins (1963)"",""Action|Adventure""";
"122754,""Nemesis 3: Time Lapse (1996)"",""Action|Sci-Fi|Thriller""";
"122756,""None But the Brave (1965)"",""Drama|War""";
"122764,""Napoleon (1995)"",""Adventure|Children""";
"122770,""Jack Frost (1979)"",""Children""";
"122774,""Monster (2008)"",""Action|Horror|Sci-Fi""";
"122783,""Stick (1985)"",""Action|Adventure|Crime|Drama""";
"122787,""The 39 Steps (1959)"",""Action|Adventure|Comedy|Crime|Drama|Thriller""";
"122793,""Skyjacked (1972)"",""Action|Thriller""";
"122799,""The New Centurions (1972)"",""Action|Crime|Drama""";
"122807,""Just 4 Kicks (2003)"",""Children""";
"122819,""If It's Tuesday, This Must Be Belgium (1969)"",""Comedy|Drama""";
"122825,""Starlift (1951)"",""(no genres listed)""";
"122849,""Naked Violence (1969)"",""Crime|Drama""";
"122851,""The Italian Connection (1972)"",""Crime|Drama""";
"122855,""Colpo in canna (1975)"",""Action""";
"122857,""Kidnap Syndicate (1975)"",""Crime""";
"122859,""Rulers of the City (1976)"",""Action|Comedy|Crime""";
"122861,""To Be Twenty (1978)"",""Comedy|Drama|Horror""";
"122876,""Torrente 4: Lethal Crisis (2011)"",""Action|Comedy|Crime""";
"122878,""Torrente 5: Operación Eurovegas (2014)"",""Action|Comedy""";
"122880,""I Want You (2012)"",""Drama|Romance""";
"122928,""Manolito Four Eyes (1999)"",""Comedy""";
"122930,""El Robobo De La Jojoya (1991)"",""Comedy""";
"122932,""Elsa & Fred (2014)"",""Children|Comedy|Romance""";
"122934,""Soccer Days (2003)"",""Comedy""";
"122936,""Too Late Blues (1961)"",""Drama""";
"122938,""Melbourne (2014)"",""Drama""";
"122940,""Clear History (2013)"",""Comedy""";
"122942,""The Identical (2014)"",""Drama""";
"122944,""The Trans-Atlantic Mystery (1932)"",""(no genres listed)""";
"122946,""The Gamers: Hands of Fate (2013)"",""Comedy|Fantasy|Romance""";
"122948,""Love at First Fight (2014)"",""Comedy|Romance""";
"122950,""Mare Nostrum (1926)"",""War""";
"122954,""Skylark (1941)"",""Comedy|Romance""";
"123016,""Mary Stevens M.D. (1933)"",""Drama""";
"123024,""Man Made Monster (1941)"",""Drama|Horror|Sci-Fi|Thriller""";
"123099,""The Hearse (1980)"",""Drama|Horror|Mystery""";
"123107,""The Phantom of the Opera (1990)"",""Drama|Mystery|Romance|Thriller""";
"123109,""P.U.N.K.S (1999)"",""Children|Comedy|Sci-Fi""";
"123113,""Springfield Rifle (1952)"",""Action|War|Western""";
"123115,""Why Be Good? (1929)"",""Comedy|Romance""";
"123119,""The Expedition to the End of the World (2014)"",""Documentary""";
"123121,""Jealousy (2013)"",""Drama""";
"123139,""The Divine Woman (1928)"",""(no genres listed)""";
"123155,""Russkies (1987)"",""Children|Drama""";
"123159,""Hercules and the Lost Kingdom (1994)"",""Action|Adventure|Fantasy|Sci-Fi""";
"123172,""Winter Break (2003)"",""Comedy|Drama""";
"123174,""The Facility (2012)"",""Horror|Sci-Fi""";
"123188,""Ironclad 2: Battle for Blood (2014)"",""Action|Adventure""";
"123192,""The Land Before Time XI: Invasion of the Tinysauruses (2005)"",""Animation|Children|Fantasy|Sci-Fi""";
"123198,""Head Office (1985)"",""Comedy""";
"123200,""Jim Jefferies: I Swear to God (2009)"",""Comedy""";
"123215,""The Magic Box (1951)"",""Drama""";
"123219,""The Adventures of Tartu (1943)"",""Drama|Romance|Thriller|War""";
"123221,""Knight Without Armor (1937)"",""Adventure|Drama|Romance|Thriller""";
"123225,""Winning Streak (2012)"",""Drama""";
"123244,""Cry, the Beloved Country (1952)"",""Drama""";
"123252,""I Accuse! (1958)"",""Drama""";
"123264,""Hercules and the Circle of Fire (1994)"",""Action|Adventure|Fantasy""";
"123288,""Taken (2002)"",""Sci-Fi""";
"123298,""The Lost Continent (1968)"",""Adventure|Fantasy""";
"123312,""The Opposite Sex (1956)"",""Comedy|Drama|Romance""";
"123314,""Mischief Night (2013)"",""Drama|Horror|Thriller""";
"123316,""Saratoga (1937)"",""Comedy|Drama|Romance""";
"123326,""The Man From The Alamo (1953)"",""Western""";
"123333,""Lucrèce Borgia (1935)"",""(no genres listed)""";
"123337,""I Accuse (1938)"",""Drama|Horror|Sci-Fi|War""";
"123347,""Call Me Savage (1975)"",""Adventure|Comedy|Drama|Romance""";
"123351,""Invitation to a Gunfighter (1964)"",""Action|Western""";
"123353,""The Hornet's Nest (2014)"",""Documentary|War""";
"123359,""My Way (2012)"",""Drama""";
"123385,""The Inspector (1962)"",""Drama|Romance""";
"123401,""Man-Proof (1938)"",""Comedy|Drama|Romance""";
"123407,""Man Of The Moment (1935)"",""Comedy""";
"123419,""Private Detective 62 (1933)"",""Comedy|Crime|Drama""";
"123431,""Three Guys Named Mike (1951)"",""Comedy|Romance""";
"123439,""Wuthering Heights (2003)"",""(no genres listed)""";
"123465,""The Derby Stallion (2005)"",""Children|Drama""";
"123467,""Jewtopia (2012)"",""Comedy|Romance""";
"123477,""The Land Before Time XII: The Great Day of the Flyers (2006)"",""Animation|Children|Sci-Fi""";
"123481,""Storm Warning (1951)"",""Crime|Drama""";
"123487,""The Substitute 4: Failure Is Not an Option (2001)"",""Action|Drama""";
"123493,""Nas: Time Is Illmatic (2014)"",""Documentary""";
"123499,""The Hunters (2013)"",""Adventure""";
"123553,""In the Name of the King III (2014)"",""Action|Adventure|Drama|Fantasy""";
"123565,""Hercules in the Underworld (1994)"",""Action|Adventure|Fantasy|Sci-Fi""";
"123571,""Jim Jefferies: Alcoholocaust (2010)"",""Comedy""";
"123579,""That Certain Woman (1937)"",""Drama|Romance""";
"123587,""Twilight of the Golds, The (1997)"",""Drama""";
"123596,""One Spy Too Many (1966)"",""Adventure|Crime""";
"123600,""Tribes (1970)"",""Drama""";
"123607,""The Night That Panicked America (1975)"",""(no genres listed)""";
"123609,""Goldengirl (1979)"",""(no genres listed)""";
"123613,""Playing for Time (1980)"",""Drama""";
"123621,""Space (1985)"",""Drama""";
"123625,""The Karen Carpenter Story (1989)"",""(no genres listed)""";
"123627,""The Incident (1990)"",""Drama""";
"123629,""Caroline? (1990)"",""(no genres listed)""";
"123639,""Skylark (1993)"",""Children|Drama""";
"123645,""A Lesson Before Dying (1999)"",""Drama""";
"123655,""Sybil (2008)"",""Drama""";
"123669,""See Here, Private Hargrove (1944)"",""Comedy|Romance|War""";
"123735,""Vito (2011)"",""Documentary""";
"123761,""The Golden Eye (1948)"",""Crime|Mystery|Thriller""";
"123773,""Sh! The Octopus (1937)"",""Comedy|Mystery""";
"123816,""Highly Dangerous (1950)"",""Action|Thriller""";
"123824,""The Casino Murder Case (1935)"",""Action|Drama|Mystery""";
"123911,""Zouzou (1934)"",""Comedy""";
"123939,""Women Aren't Funny (2014)"",""(no genres listed)""";
"123941,""The Last Outpost (1951)"",""Western""";
"123943,""Shun Li and the Poet (2011)"",""Drama""";
"123945,""Basara: Princess Goh (1992)"",""Drama""";
"123947,""Cake (2014)"",""Drama""";
"123949,""Quod erat demonstrandum (2014)"",""Drama""";
"123951,""Power Play (1978)"",""Drama|Thriller""";
"123973,""Number One with a Bullet (1987)"",""Action|Comedy""";
"123981,""The Admirable Crichton (1957)"",""Comedy""";
"123985,""HazMat (2013)"",""Horror""";
"124013,""Thoroughbreds Don't Cry (1937)"",""Comedy|Drama""";
"124048,""Alice in Wonderland (1966)"",""Children|Fantasy|Sci-Fi""";
"124050,""Pleasure at Her Majesty's (1976)"",""Comedy|Documentary""";
"124077,""The Trip to Bountiful (2014)"",""Drama""";
"124131,""Lewis Black: Stark Raving Black (2009)"",""Comedy""";
"124178,""The King and Four Queens (1956)"",""Adventure|Comedy|Mystery|Western""";
"124182,""The Gallant Hours (1960)"",""(no genres listed)""";
"124213,""Whistling in the Dark (1941)"",""Comedy|Mystery""";
"124220,""Whistling in Dixie (1942)"",""Comedy|Crime|Mystery""";
"124224,""Whistling in Brooklyn (1943)"",""Comedy|Crime|Mystery|Romance""";
"124230,""I Love Trouble (1948)"",""Crime|Drama""";
"124232,""The Fuller Brush Man (1948)"",""Adventure|Comedy""";
"124235,""Precious Find (1996)"",""Action|Sci-Fi""";
"124253,""Sailor of the King (1953)"",""Action|Drama""";
"124273,""Kevin Smith: Too Fat For 40 (2010)"",""Comedy""";
"124292,""The Jackie Robinson Story (1950)"",""Children|Drama""";
"124298,""Hider in the House (1989)"",""Horror|Thriller""";
"124300,""White: The Melody of the Curse (2011)"",""Horror""";
"124302,""Kermit's Swamp Years (2002)"",""Children|Comedy|Fantasy""";
"124304,""Harry in Your Pocket (1973)"",""Comedy|Crime|Drama""";
"124332,""Snow Queen (2012)"",""Animation|Fantasy""";
"124348,""The Land Before Time XIII: The Wisdom of Friends (2007)"",""Animation|Children""";
"124352,""I Was Monty's Double (1958)"",""Drama|War""";
"124358,""The Lone Wolf Spy Hunt (1939)"",""(no genres listed)""";
"124368,""Escape Me Never (1947)"",""Drama""";
"124394,""If Winter Comes (1947)"",""Drama""";
"124412,""Ski Party (1965)"",""Comedy""";
"124414,""The Secret of Convict Lake (1951)"",""Western""";
"124430,""Viva Max! (1969)"",""(no genres listed)""";
"124442,""No God, No Master (2014)"",""Crime|Drama|Thriller""";
